Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #
01/22/2024 09:48 AM,BOWEN CT,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,137FUL,050 UNREG.VEH/IMPROPER DISPLAY,24P0500171,171,050
01/22/2024 09:55 AM,VILAS AVE,NO PARKING 8:00 A.M. TO NOON MONDAYS- CORNER OF S.MILLS,AME5848,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500172,172,048
01/22/2024 09:57 AM,VILAS AVE,NO PARKING 8:00 A.M. TO NOON MONDAYS,ANS1918,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500173,173,048
01/22/2024 10:04 AM,CHANDLER STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS,ARF8922,080 AGAINST TRAFFIC-2 WAY STREET,24P0500174,174,080
01/22/2024 10:14 AM,CHANDLER STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS,AVF8504,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500175,175,048
01/22/2024 10:39 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ADM3584,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500176,176,048
01/22/2024 10:42 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ANW4209,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500177,177,048
01/22/2024 10:45 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,APS2326,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500178,178,048
01/22/2024 10:48 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,323YAY,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500179,179,048
01/22/2024 10:49 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,928XVU,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500180,180,048
01/22/2024 10:50 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,AMP4898,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500181,181,048
01/22/2024 10:57 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ANJ1289,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500182,182,048
01/22/2024 10:58 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,305HEA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500183,183,048
01/22/2024 11:00 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ASF4164,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500184,184,048
01/22/2024 11:05 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS- X1205,AMF5512,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500185,185,048
01/22/2024 11:07 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS- X1205,AVP1309,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500186,186,048
01/22/2024 11:08 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS-,AVP1309,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500187,187,048
01/22/2024 11:14 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS-,782RPH,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500188,188,048
01/22/2024 11:15 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS-,ARU1630,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500189,189,048
01/22/2024 11:22 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,692WZA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500190,190,048
01/22/2024 11:24 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,TX1098,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500191,191,048
01/22/2024 11:27 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,ARK8671,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500192,192,048
01/22/2024 11:28 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,639VFL,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500193,193,048
01/22/2024 11:31 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,DW3481,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500194,194,048
01/22/2024 11:32 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS-,DW39476,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500195,195,048
01/22/2024 11:33 AM,MILTON STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS- CORNER OF S.RANDALL,AVT3876,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500196,196,048
01/22/2024 12:34 PM,WEST SHORE DR,NO PARKING 1030 AM TO 2 PM MONDAYS,AGZ1446,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500197,197,048
01/22/2024 12:43 PM,LAKESIDE ST,NO PARKING 1030 AM TO 2 PM MONDAYS,OMMTARA,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500198,198,048
01/22/2024 12:45 PM,LAKESIDE ST,NO PARKING 1030 AM TO 2 PM MONDAYS,AUL6956,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500199,199,048
01/22/2024 01:22 PM,LAKESIDE ST,NO PARKING 1030 AM TO 2 PM MONDAYS,AGR4845,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500200,200,048
01/22/2024 01:25 PM,LAKESIDE ST,NO PARKING 1030 AM TO 2 PM MONDAYS,UV2677,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500201,201,048
01/22/2024 01:45 PM,OLIN AVE,NO PARKING 1030 AM TO 2 PM MONDAYS,6C51363,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500202,202,048
01/23/2024 11:47 AM,DUNWOODY DR,CHALK/NOTE/TICKETS STILL VISIBLE,AVS4163,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0500203,203,036
01/23/2024 11:47 AM,DUNWOODY DR,CHALK/NOTE/TICKETS STILL VISIBLE,AVS4163,TOW TOW FEE,24P0500204,204,TOW
01/23/2024 12:30 PM,LATHAM DR,COVERED W/SNOW -NO MOVEMENT SINCE LAST SNOWFALL 1/14/24,ANG8627,004 STREET STORAGE(48 HR LIMIT),24P0500205,205,004
01/23/2024 12:31 PM,LATHAM DR,EXPIRED REGISTRATION,ANG8627,050 UNREG.VEH/IMPROPER DISPLAY,24P0500206,206,050
01/23/2024 12:31 PM,LATHAM DR,EXPIRED REGISTRATION,ANG8627,050 UNREG.VEH/IMPROPER DISPLAY,24P0500206,206,050
01/23/2024 12:31 PM,LATHAM DR,EXPIRED REGISTRATION,ANG8627,050 UNREG.VEH/IMPROPER DISPLAY,24P0500206,206,050
05/20/2024 10:06 AM,STATE ST,THE SOAP OPREA PARKING ONLY,AVF7956,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0500207,207,083
05/20/2024 10:31 AM,WILLIAMSON ST,OVER 50% IN VIOLATION,394WUU,033 NO PARKING- YELLOW PAINT ON CURB,24P0500208,208,033
05/20/2024 02:43 PM,BASSETT ST,CHALKED AT 145PM CHALK STILL VISIBLE,AWU7381,068 LOADING ZONE,24P0500209,209,068
05/21/2024 10:11 AM,JENIFER ST,APPROXIMATELY 2FT INTO DRIVEWAY,162WLH,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0500210,210,072
05/21/2024 10:12 AM,JENIFER ST,APPROXIMATELY 2FT INTO DRIVEWAY,162WLH,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0500211,211,072
05/21/2024 10:45 AM,EDGEWOOD AVE,NO PARKING ANY TIME W/ARROW,APK8481,TOW TOW FEE,24P0500212,212,TOW
05/21/2024 10:45 AM,EDGEWOOD AVE,NO PARKING ANY TIME W/ARROW,APK8481,046 NO PARKING ANYTIME,24P0500213,213,046
05/21/2024 01:53 PM,MENDOTA CT,NO PARKING IN THIS COURT,AVD6965,075 RESTRICTED BY SIGNS,24P0500214,214,075
05/21/2024 01:54 PM,MENDOTA CT,NO PARKING IN THIS COURT,AVD6965,075 RESTRICTED BY SIGNS,24P0500215,215,075
05/21/2024 02:12 PM,MAIN ST,LIC PLATE EXPIRED 03/31/2024,ASL6142,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P0500216,216,W05
05/22/2024 08:51 AM,MAIN ST,100% IN VIOLATION OF NO PARKING ANYTIME,AAV5578,046 NO PARKING ANYTIME,24P0500217,217,046
05/22/2024 09:01 AM,MAIN ST,PLATE EXPIRED 01/2024 PER DOT,AAV5578,050 UNREG.VEH/IMPROPER DISPLAY,24P0500218,218,050
05/22/2024 09:04 AM,MAIN ST,PLATE EXPIRED 01/21/2024 PER DOT,AAV5578,050 UNREG.VEH/IMPROPER DISPLAY,24P0500219,219,050
05/22/2024 09:04 AM,MAIN ST,PLATE EXPIRED 01/21/2024 PER DOT,AAV5578,050 UNREG.VEH/IMPROPER DISPLAY,24P0500219,219,
05/22/2024 12:43 PM,MIFFLIN ST,VEHICLE BLOCKING DRIVEWAY APPROXIMATELY 2 FT,AMV5497,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0500220,220,
05/22/2024 12:46 PM,MIFFLIN ST,VEHICLE BLOCKING DRIVEWAY APPROXIMATELY 2 FT,AWV5497,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0500221,221,
05/23/2024 12:21 PM,LAKE ST,24-HOUR TRUCK LOADING ZONE,AKY2345,088 TRUCK LOADING ZONE-REGISTERED TRUCKS ONLY,24P0500222,222,
05/23/2024 12:29 PM,LAKE ST,MOTORCYCLE & MOPED ONLY,FP237340,075 RESTRICTED BY SIGNS,24P0500223,223,
05/23/2024 01:03 PM,BUTLER ST,NO PARKING MON MAY 20- THU MAY 23 7AM-5PM,859LLZ,TOW TOW FEE,24P0500224,224,
05/23/2024 01:03 PM,BUTLER ST,NO PARKING MON MAY 20- THU MAY 23 7AM-5PM,859LLZ,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0500225,225,
05/23/2024 01:08 PM,BUTLER ST,NO PARKING MON MAY 20- THU MAY 23 7AM-5PM,172XWT,TOW TOW FEE,24P0500226,226,
05/23/2024 01:08 PM,BUTLER ST,NO PARKING MON MAY 20- THU MAY 23 7AM-5PM,172XWT,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0500227,227,
05/23/2024 01:08 PM,BUTLER ST,NO PARKING MON MAY 20- THU MAY 23 7AM-5PM,172XWT,151 RESTRICTED BY TEMP POSTING/BAGGED METER,24P0500227,227,
